2024-09-01 15:54:05,RCV,0003,604A,65
2024-09-01 15:54:07,RCV,0003,604A,67
2024-09-01 15:54:07,RCV,0003,603F,65
2024-09-01 15:54:08,RCV,0099,604A,40
2024-09-01 15:54:08,RCV,0099,603F,39
2024-09-01 15:54:10,RCV,0003,604A,66
2024-09-01 15:54:10,RCV,0003,603F,73
2024-09-01 15:54:11,RCV,0099,603F,38
2024-09-01 15:54:11,RCV,0099,604A,59
2024-09-01 15:54:13,RCV,0003,604A,63
2024-09-01 15:54:13,RCV,0003,603F,70
2024-09-01 15:54:14,RCV,0099,603F,38
2024-09-01 15:54:14,RCV,0099,604A,62
2024-09-01 15:54:16,RCV,0003,603F,64
2024-09-01 15:54:16,RCV,0003,604A,63
2024-09-01 15:54:17,RCV,0099,603F,42
2024-09-01 15:54:17,RCV,0099,604A,64
2024-09-01 15:54:19,RCV,0003,604A,62
2024-09-01 15:54:19,RCV,0003,603F,64
2024-09-01 15:54:20,RCV,0099,603F,42
2024-09-01 15:54:20,RCV,0099,604A,64
2024-09-01 15:54:22,RCV,0003,604A,59
2024-09-01 15:54:22,RCV,0003,603F,74
2024-09-01 15:54:23,RCV,0099,603F,45
2024-09-01 15:54:23,RCV,0099,604A,34
2024-09-01 15:54:25,RCV,0003,603F,71
2024-09-01 15:54:25,RCV,0003,604A,59
2024-09-01 15:54:26,RCV,0099,603F,38
2024-09-01 15:54:26,RCV,0099,604A,35
2024-09-01 15:54:29,RCV,0003,603F,73
2024-09-01 15:54:29,RCV,0003,604A,59
2024-09-01 15:54:29,RCV,0099,603F,44
2024-09-01 15:54:29,RCV,0099,604A,35
2024-09-01 15:54:32,RCV,0003,603F,73
2024-09-01 15:54:32,RCV,0003,604A,59
2024-09-01 15:54:32,RCV,0099,603F,44
2024-09-01 15:54:32,RCV,0099,604A,35
2024-09-01 15:54:35,RCV,0003,604A,67
2024-09-01 15:54:35,RCV,0003,603F,73
2024-09-01 15:54:35,RCV,0099,604A,35
2024-09-01 15:54:35,RCV,0099,603F,44
2024-09-01 15:54:38,RCV,0003,604A,65
2024-09-01 15:54:38,RCV,0003,603F,66
2024-09-01 15:54:38,RCV,0099,603F,40
2024-09-01 15:54:38,RCV,0099,604A,62
2024-09-01 15:54:41,RCV,0003,603F,64
2024-09-01 15:54:41,RCV,0003,604A,65
2024-09-01 15:54:41,RCV,0099,603F,38
2024-09-01 15:54:41,RCV,0099,604A,40
2024-09-01 15:54:44,RCV,0099,603F,38
